word,root
مبين,مبين
بالسوء,سوءسوء
والفحشاء,فحشاءشاء
نتبع,نتبع
الفينا,فينانا
ءاباءنا,ءاباءنا
اولو,اولو
ءاباوهم,ءاباوهم
يهتدون,يهتدون
ومثل,مثلل
ينعق,ينعق
يسمع,يسمع
دعاء,دعاء
ونداء,نداءء
اياه,اياه
حرم,حرم
الميتة,ميتةتة
والدم,دملدم
ولحم,لحمم
الخنزير,خنزيرير
لغير,لغير
اضطر,اضطر
باغ,باغ
عاد,عاد
اثم,اثم
غفور,غفور
ويشترون,يشترونن
ياكلون,ياكلون
بطونهم,بطونهم
يكلمهم,يكلمهم
يزكيهم,يزكيهم
والعذاب,عذابذاب
بالمغفرة,مغفرةفرة
اصبرهم,اصبرهم
بان,بان
نزل,نزل
اختلفوا,اختلفوا
لفى,لفى
بعيد,بعيد
ليس,ليس
البر,بربر
والكتاب,كتابتاب
والنبين,نبينبين
وءاتى,ءاتىى
المال,مالال
حبه,حبه
ذوى,ذوى
وابن,ابنن
والسايلين,سايلينلين
الرقاب,رقاباب
واقام,اقامم
والموفون,موفونفون
بعهدهم,بعهدهم
والصابرين,صابرينرين
الباساء,باساءاء
والضراء,ضراءراء
وحين,حينن
الباس,باساس
صدقوا,صدقوا
المتقون,متقونون
كتب,كتب
القصاص,قصاصاص
القتلى,قتلىلى
الحر,حرحر
بالحر,حرلحر
والعبد,عبدعبد
بالعبد,عبدعبد
والانثىا,انثىاثىا
بالانثىا,انثىاثىا
عفى,عفى
اخيه,اخيه
فاتباع,فاتباع
بالمعروف,معروفروف
واداء,اداءء
باحسان,باحسان
تخفيف,تخفيف
اعتدىا,اعتدىا
يااولى,يااولى
الالباب,الباباب
احدكم,احدكم
ترك,ترك
الوصية,وصيةية
للوالدين,والدينين
والاقربين,اقربينبين
حقا,حقا
المتقين,متقينين
بدله,بدله
بعدما,بعدما
سمعه,سمعه
اثمه,اثمه
يبدلونه,يبدلونه
سميع,سميع
خاف,خاف
موص,موص
جنفا,جنفا
اثما,اثما
فاصلح,فاصلح
الصيام,صيامام
معدودات,معدودات
مريضا,مريضا
سفر,سفر
فعدة,فعدة
ايام,ايام
اخر,اخر
وعلى,علىى
يطيقونه,يطيقونه
فدية,فدية
مسكين,مسكين
فهو,فهو
تصوموا,تصوموا
شهر,شهر
رمضان,رمضان
القرءان,قرءانان
وبينات,بيناتت
شهد,شهد
الشهر,شهرهر
فليصمه,فليصمه
يريد,يريد
اليسر,يسرسر
العسر,عسرسر
ولتكملوا,لتكملواا
العدة,عدةدة
ولتكبروا,لتكبرواا
هدىاكم,هدىاكم
سالك,سالك
عبادى,عبادى
عنى,عنى
فانى,فانى
قريب,قريب
اجيب,اجيب
دعوة,دعوة
الداع,داعاع
دعان,دعان
فليستجيبوا,فليستجيبوا
وليومنوا,ليومنواا
بى,بى
لعلهم,لعلهم
يرشدون,يرشدون
احل,احل
الرفث,رفثفث
نسايكم,نسايكم
هن,هن
لباس,لباس
لهن,لهن
تختانون,تختانون
وعفا,عفاا
فالـان,ـانـان
باشروهن,باشروهن
وابتغوا,ابتغواا
وكلوا,كلواا
يتبين,يتبين
الخيط,خيطيط
الابيض,ابيضيض
الاسود,اسودود
الفجر,فجرجر
اتموا,اتموا
تباشروهن,تباشروهن
عاكفون,عاكفون
المساجد,مساجدجد
حدود,حدود
تقربوها,تقربوها
يتقون,يتقون
تاكلوا,تاكلوا
اموالكم,اموالكم
بينكم,بينكم
وتدلوا,تدلواا
الحكام,حكامام
لتاكلوا,لتاكلوا
اموال,اموال
يسـلونك,يسـلونك
الاهلة,اهلةلة
مواقيت,مواقيت
والحج,حجلحج
وليس,ليسس
تاتوا,تاتوا
البيوت,بيوتوت
ظهورها,ظهورها
اتقىا,اتقىا
ابوابها,ابوابها
تفلحون,تفلحون
وقاتلوا,قاتلواا
يقاتلونكم,يقاتلونكم
تعتدوا,تعتدوا
يحب,يحب
المعتدين,معتدينين
واقتلوهم,اقتلوهمم
ثقفتموهم,ثقفتموهم
واخرجوهم,اخرجوهمم
اخرجوكم,اخرجوكم
والفتنة,فتنةتنة
القتل,قتلتل
تقاتلوهم,تقاتلوهم
يقاتلوكم,يقاتلوكم
قاتلوكم,قاتلوكم
فاقتلوهم,فاقتلوهم
انتهوا,انتهوا
وقاتلوهم,قاتلوهمم
تكون,تكون
عدوان,عدوان
بالشهر,شهرشهر
والحرمات,حرماتمات
قصاص,قصاص
فاعتدوا,فاعتدوا
واعلموا,اعلمواا
وانفقوا,انفقواا
تلقوا,تلقوا
بايديكم,بايديكم
التهلكة,تهلكةكة
واحسنوا,احسنواا
واتموا,اتمواا
الحج,حجحج
والعمرة,عمرةمرة
احصرتم,احصرتم
استيسر,استيسر
الهدى,هدىدى
تحلقوا,تحلقوا
رءوسكم,رءوسكم
يبلغ,يبلغ
محله,محله
اذى,اذى
راسه,راسه
ففدية,ففدية
صيام,صيام
صدقة,صدقة
نسك,نسك
فاذا,فاذا
امنتم,امنتم
تمتع,تمتع
بالعمرة,عمرةمرة
يجد,يجد
فصيام,فصيام
ثلاثة,ثلاثة
وسبعة,سبعةة
رجعتم,رجعتم
كاملة,كاملة
يكن,يكن
حاضرى,حاضرى
العقاب,عقاباب
اشهر,اشهر
معلومات,معلومات
فرض,فرض
فيهن,فيهن
رفث,رفث
فسوق,فسوق
جدال,جدال
يعلمه,يعلمه
وتزودوا,تزودواا
الزاد,زاداد
التقوىا,تقوىاىا
واتقون,اتقونن
تبتغوا,تبتغوا
فضلا,فضلا
افضتم,افضتم
عرفات,عرفات
فاذكروا,فاذكروا
المشعر,مشعرعر
واذكروه,اذكروهه
قبله,قبله
افيضوا,افيضوا
افاض,افاض
واستغفروا,استغفرواا
قضيتم,قضيتم
مناسككم,مناسككم
كذكركم,كذكركم
ءاباءكم,ءاباءكم
ذكرا,ذكرا
ءاتنا,ءاتنا
حسنة,حسنة
وقنا,قناا
نصيب,نصيب
كسبوا,كسبوا
سريع,سريع
الحساب,حساباب
تعجل,تعجل
يومين,يومين
تاخر,تاخر
تحشرون,تحشرون
يعجبك,يعجبك
قوله,قوله
ويشهد,يشهدد
قلبه,قلبه
الد,الد
الخصام,خصامام
تولىا,تولىا
سعىا,سعىا
ليفسد,ليفسد
ويهلك,يهلكك
والنسل,نسلنسل
الفساد,فساداد
اتق,اتق
اخذته,اخذته
العزة,عزةزة
فحسبه,فحسبه
جهنم,جهنم
المهاد,مهاداد
يشرى,يشرى
ابتغاء,ابتغاء
مرضات,مرضات
رءوف,رءوف
بالعباد,عبادباد
السلم,سلملم
كافة,كافة
زللتم,زللتم
جاءتكم,جاءتكم
فاعلموا,فاعلموا
عزيز,عزيز
حكيم,حكيم
هل,هل
ياتيهم,ياتيهم
ظلل,ظلل
وقضى,قضىى
الامر,امرمر
والى,الىى
ترجع,ترجع
الامور,امورور
سل,سل
كم,كم
بينة,بينة
يبدل,يبدل
نعمة,نعمة
جاءته,جاءته
زين,زين
ويسخرون,يسخرونن
اتقوا,اتقوا
فوقهم,فوقهم
يرزق,يرزق
حساب,حساب
واحدة,احدةة
فبعث,فبعث
مبشرين,مبشرين
ومنذرين,منذرينن
ليحكم,ليحكم
اختلف,اختلف
اوتوه,اوتوه
جاءتهم,جاءتهم
فهدى,فهدى
باذنه,باذنه
حسبتم,حسبتم
تدخلوا,تدخلوا
ياتكم,ياتكم
مستهم,مستهم
وزلزلوا,زلزلواا
معه,معه
متىا,متىا
نصر,نصر
انفقتم,انفقتم
فللوالدين,فللوالدين
القتال,قتالال
كره,كره
وعسىا,عسىاا
تكرهوا,تكرهوا
تحبوا,تحبوا
شر,شر
قتال,قتال
كبير,كبير
وصد,وصد
وكفر,كفرر
والمسجد,مسجدسجد
واخراج,اخراجج
اكبر,اكبر
يزالون,يزالون
يردوكم,يردوكم
دينكم,دينكم
استطاعوا,استطاعوا
يرتدد,يرتدد
دينه,دينه
فيمت,فيمت
حبطت,حبطت
والءاخرة,ءاخرةخرة
هاجروا,هاجروا
وجاهدوا,جاهدواا
يرجون,يرجون
رحمت,رحمت
الخمر,خمرمر
والميسر,ميسريسر
فيهما,فيهما
ومنافع,منافعع
واثمهما,اثمهماا
نفعهما,نفعهما
ويسـلونك,يسـلونكك
العفو,عفوفو
تتفكرون,تتفكرون
اليتامىا,يتامىاىا
اصلاح,اصلاح
تخالطوهم,تخالطوهم
فاخوانكم,فاخوانكم
المفسد,مفسدسد
المصلح,مصلحلح
لاعنتكم,لاعنتكم
تنكحوا,تنكحوا
المشركات,مشركاتات
يومن,يومن
ولامة,لامةة
مومنة,مومنة
مشركة,مشركة
اعجبتكم,اعجبتكم
ولعبد,لعبدد
مومن,مومن
مشرك,مشرك
اعجبكم,اعجبكم
يدعون,يدعون
يدعوا,يدعوا
والمغفرة,مغفرةفرة
ويبين,يبينن
يتذكرون,يتذكرون
المحيض,محيضيض
فاعتزلوا,فاعتزلوا
النساء,نساءاء
تقربوهن,تقربوهن
يطهرن,يطهرن
تطهرن,تطهرن
فاتوهن,فاتوهن
امركم,امركم
التوابين,توابينين
ويحب,يحبب
المتطهرين,متطهرينين
نساوكم,نساوكم
حرث,حرث
حرثكم,حرثكم
انىا,انىا
وقدموا,قدمواا
ملاقوه,ملاقوه
المومنين,مومنينين
عرضة,عرضة
لايمانكم,لايمانكم
تبروا,تبروا
وتتقوا,تتقواا
وتصلحوا,تصلحواا
يواخذكم,يواخذكم
باللغو,لغولغو
حليم,حليم
يولون,يولون
نسايهم,نسايهم
تربص,تربص
اربعة,اربعة
فاءو,فاءو
عزموا,عزموا
الطلاق,طلاقاق
والمطلقات,مطلقاتقات
يتربصن,يتربصن
بانفسهن,بانفسهن
قروء,قروء
يحل,يحل
يكتمن,يكتمن
ارحامهن,ارحامهن
وبعولتهن,بعولتهنن
احق,احق
بردهن,بردهن
ارادوا,ارادوا
اصلاحا,اصلاحا
ولهن,لهنن
عليهن,عليهن
وللرجال,للرجالل
درجة,درجة
مرتان,مرتان
فامساك,فامساك
بمعروف,بمعروف
تسريح,تسريح
تاخذوا,تاخذوا
ءاتيتموهن,ءاتيتموهن
يخافا,يخافا
يقيما,يقيما
خفتم,خفتم
عليهما,عليهما
افتدت,افتدت
تعتدوها,تعتدوها
يتعد,يتعد
الظالمون,ظالمونون
طلقها,طلقها
تحل,تحل
تنكح,تنكح
زوجا,زوجا
غيره,غيره
يتراجعا,يتراجعا
ظنا,ظنا
وتلك,تلكك
يبينها,يبينها
طلقتم,طلقتم
فبلغن,فبلغن
اجلهن,اجلهن
فامسكوهن,فامسكوهن
سرحوهن,سرحوهن
تمسكوهن,تمسكوهن
ضرارا,ضرارا
لتعتدوا,لتعتدوا
ظلم,ظلم
تتخذوا,تتخذوا
نعمت,نعمت
يعظكم,يعظكم
تعضلوهن,تعضلوهن
ينكحن,ينكحن
ازواجهن,ازواجهن
تراضوا,تراضوا
يوعظ,يوعظ
ازكىا,ازكىا
واطهر,اطهرر
والوالدات,والداتدات
يرضعن,يرضعن
اولادهن,اولادهن
حولين,حولين
كاملين,كاملين
يتم,يتم
الرضاعة,رضاعةعة
المولود,مولودود
رزقهن,رزقهن
وكسوتهن,كسوتهنن
تكلف,تكلف
وسعها,سعهاا
تضار,تضار
والدة,دةلدة
بولدها,بولدها
مولود,مولود
بولده,بولده
الوارث,وارثرث
ارادا,ارادا
فصالا,فصالا
تراض,تراض
وتشاور,تشاورر
اردتم,اردتم
تسترضعوا,تسترضعوا
اولادكم,اولادكم
سلمتم,سلمتم
ءاتيتم,ءاتيتم
يتوفون,يتوفون
ويذرون,يذرونن
ازواجا,ازواجا
وعشرا,عشراا
بلغن,بلغن
فعلن,فعلن
انفسهن,انفسهن
خبير,خبير
عرضتم,عرضتم
خطبة,خطبة
اكننتم,اكننتم
ستذكرونهن,ستذكرونهن
تواعدوهن,تواعدوهن
سرا,سرا
معروفا,معروفا
تعزموا,تعزموا
عقدة,عقدة
النكاح,نكاحاح
اجله,اجله
فاحذروه,فاحذروه
تمسوهن,تمسوهن
تفرضوا,تفرضوا
فريضة,فريضة
ومتعوهن,متعوهنن
الموسع,موسعسع
قدره,قدره
المقتر,مقترتر
متاعا,متاعا
طلقتموهن,طلقتموهن
فرضتم,فرضتم
فنصف,فنصف
يعفون,يعفون
يعفوا,يعفوا
بيده,بيده
تعفوا,تعفوا
اقرب,اقرب
للتقوىا,تقوىاىا
تنسوا,تنسوا
حافظوا,حافظوا
الصلوات,صلواتات
الوسطىا,وسطىاىا
وقوموا,قومواا
قانتين,قانتين
فرجالا,فرجالا
ركبانا,ركبانا
علمكم,علمكم
وصية,صيةة
لازواجهم,لازواجهم
الحول,حولول
اخراج,اخراج
خرجن,خرجن
معروف,معروف
وللمطلقات,للمطلقاتت
متاع,متاع
تر,تر
خرجوا,خرجوا
الوف,وفوف
موتوا,موتوا
احياهم,احياهم
لذو,لذو
اكثر,اكثر
يشكرون,يشكرون
ذا,ذا
يقرض,يقرض
قرضا,قرضا
فيضاعفه,فيضاعفه
اضعافا,اضعافا
كثيرة,كثيرة
يقبض,يقبض
ويبصط,يبصطط
واليه,يهليه
الملا,ملالا
لنبى,لنبى
ابعث,ابعث
ملكا,ملكا
نقاتل,نقاتل
عسيتم,عسيتم
تقاتلوا,تقاتلوا
اخرجنا,اخرجنا
ديارنا,ديارنا
وابناينا,ابنايناا
نبيهم,نبيهم
بعث,بعث
طالوت,طالوت
الملك,ملكلك
بالملك,ملكملك
ولم,ولم
يوت,يوت
سعة,سعة
اصطفىاه,اصطفىاه
وزاده,زادهه
بسطة,بسطة
والجسم,جسمجسم
يوتى,يوتى
ملكه,ملكه
ياتيكم,ياتيكم
التابوت,تابوتوت
سكينة,سكينة
وبقية,بقيةة
وءال,ءالل
هارون,هارون
تحمله,تحمله
لءاية,لءاية
فصل,فصل
بالجنود,جنودنود
مبتليكم,مبتليكم
بنهر,بنهر
شرب,شرب
فليس,فليس
يطعمه,يطعمه
اغترف,اغترف
غرفة,غرفة
فشربوا,فشربوا
جاوزه,جاوزه
طاقة,طاقة
اليوم,يوموم
بجالوت,بجالوت
وجنوده,جنودهه
فية,فية
قليلة,قليلة
غلبت,غلبت
برزوا,برزوا
لجالوت,لجالوت
افرغ,افرغ
صبرا,صبرا
وثبت,ثبتت
اقدامنا,اقدامنا
وانصرنا,انصرناا
القوم,قوموم
فهزموهم,فهزموهم
وقتل,قتلل
داود,داود
جالوت,جالوت
وءاتىاه,ءاتىاهه
وعلمه,علمهه
ولولا,لولاا
دفع,دفع
لفسدت,لفسدت
نتلوها,نتلوها
عليك,عليك
وانك,انكك
المرسلين,مرسلينين
الرسل,رسلسل
فضلنا,فضلنا
كلم,كلم
ورفع,رفعع
