word,root
يَعْتَدُونَ,يعتدون,يعتدون
هَادُوا۟,هادوا,هادوا
وَٱلنَّصَٰرَىٰ,نصارىارىا,والنصارىا
وَٱلصَّٰبِـِٔينَ,صابـينـين,والصابـين
مَنْ,من,من
وَٱلْيَوْمِ,يوميوم,واليوم
وَعَمِلَ,عملل,وعمل
صَٰلِحًا,صالحا,صالحا
فَلَهُمْ,فلهم,فلهم
أَجْرُهُمْ,اجرهم,اجرهم
أَخَذْنَا,اخذنا,اخذنا
مِيثَٰقَكُمْ,ميثاقكم,ميثاقكم
وَرَفَعْنَا,رفعناا,ورفعنا
فَوْقَكُمُ,فوقكم,فوقكم
ٱلطُّورَ,طورور,الطور
خُذُوا۟,خذوا,خذوا
ءَاتَيْنَٰكُم,ءاتيناكم,ءاتيناكم
بِقُوَّةٍ,بقوة,بقوة
وَٱذْكُرُوا۟,اذكرواا,واذكروا
تَوَلَّيْتُم,توليتم,توليتم
فَلَوْلَا,فلولا,فلولا
فَضْلُ,فضل,فضل
وَرَحْمَتُهُۥ,رحمتهه,ورحمته
لَكُنتُم,لكنتم,لكنتم
ٱلْخَٰسِرِينَ,خاسرينين,الخاسرين
وَلَقَدْ,لقدد,ولقد
عَلِمْتُمُ,علمتم,علمتم
ٱعْتَدَوْا۟,اعتدوا,اعتدوا
مِنكُمْ,منكم,منكم
ٱلسَّبْتِ,سبتبت,السبت
كُونُوا۟,كونوا,كونوا
قِرَدَةً,قردة,قردة
خَٰسِـِٔينَ,خاسـين,خاسـين
فَجَعَلْنَٰهَا,فجعلناها,فجعلناها
نَكَٰلًا,نكالا,نكالا
بَيْنَ,بين,بين
يَدَيْهَا,يديها,يديها
خَلْفَهَا,خلفها,خلفها
وَمَوْعِظَةً,موعظةة,وموعظة
لِقَوْمِهِۦٓ,لقومه,لقومه
يَأْمُرُكُمْ,يامركم,يامركم
تَذْبَحُوا۟,تذبحوا,تذبحوا
بَقَرَةً,بقرة,بقرة
أَتَتَّخِذُنَا,اتتخذنا,اتتخذنا
هُزُوًا,هزوا,هزوا
أَعُوذُ,اعوذ,اعوذ
أَنْ,ان,ان
أَكُونَ,اكون,اكون
ٱلْجَٰهِلِينَ,جاهلينين,الجاهلين
ٱدْعُ,ادع,ادع
يُبَيِّن,يبين,يبين
لَّنَا,لنا,لنا
هِىَ,هى,هى
إِنَّهَا,انها,انها
بَقَرَةٌ,بقرة,بقرة
فَارِضٌ,فارض,فارض
بِكْرٌ,بكر,بكر
عَوَانٌۢ,عوان,عوان
فَٱفْعَلُوا۟,فافعلوا,فافعلوا
تُؤْمَرُونَ,تومرون,تومرون
لَوْنُهَا,لونها,لونها
صَفْرَآءُ,صفراء,صفراء
فَاقِعٌ,فاقع,فاقع
لَّوْنُهَا,لونها,لونها
تَسُرُّ,تسر,تسر
ٱلنَّٰظِرِينَ,ناظرينين,الناظرين
ٱلْبَقَرَ,بقرقر,البقر
تَشَٰبَهَ,تشابه,تشابه
عَلَيْنَا,علينا,علينا
وَإِنَّآ,اناا,وانا
لَمُهْتَدُونَ,لمهتدون,لمهتدون
ذَلُولٌ,ذلول,ذلول
تُثِيرُ,تثير,تثير
تَسْقِى,تسقى,تسقى
ٱلْحَرْثَ,حرثرث,الحرث
مُسَلَّمَةٌ,مسلمة,مسلمة
شِيَةَ,شية,شية
ٱلْـَٰٔنَ,ـانان,الـان
جِئْتَ,جيت,جيت
بِٱلْحَقِّ,حقلحق,بالحق
فَذَبَحُوهَا,فذبحوها,فذبحوها
كَادُوا۟,كادوا,كادوا
يَفْعَلُونَ,يفعلون,يفعلون
قَتَلْتُمْ,قتلتم,قتلتم
نَفْسًا,نفسا,نفسا
فَٱدَّٰرَْٰٔتُمْ,فاداراتم,فاداراتم
مُخْرِجٌ,مخرج,مخرج
ٱضْرِبُوهُ,اضربوه,اضربوه
بِبَعْضِهَا,ببعضها,ببعضها
كَذَٰلِكَ,كذالك,كذالك
يُحْىِ,يحى,يحى
ٱلْمَوْتَىٰ,موتىاىا,الموتىا
وَيُرِيكُمْ,يريكمم,ويريكم
ءَايَٰتِهِۦ,ءاياته,ءاياته
قَسَتْ,قست,قست
قُلُوبُكُم,قلوبكم,قلوبكم
فَهِىَ,فهى,فهى
كَٱلْحِجَارَةِ,حجارةارة,كالحجارة
أَشَدُّ,اشد,اشد
قَسْوَةً,قسوة,قسوة
وَإِنَّ,وان,وان
ٱلْحِجَارَةِ,حجارةرة,الحجارة
لَمَا,لما,لما
يَتَفَجَّرُ,يتفجر,يتفجر
يَشَّقَّقُ,يشقق,يشقق
فَيَخْرُجُ,فيخرج,فيخرج
ٱلْمَآءُ,ماءاء,الماء
يَهْبِطُ,يهبط,يهبط
مِنْ,من,من
خَشْيَةِ,خشية,خشية
بِغَٰفِلٍ,بغافل,بغافل
عَمَّا,عما,عما
تَعْمَلُونَ,تعملون,تعملون
أَفَتَطْمَعُونَ,افتطمعون,افتطمعون
يُؤْمِنُوا۟,يومنوا,يومنوا
وَقَدْ,وقد,وقد
كَانَ,كان,كان
فَرِيقٌ,فريق,فريق
مِّنْهُمْ,منهم,منهم
يَسْمَعُونَ,يسمعون,يسمعون
كَلَٰمَ,كلام,كلام
يُحَرِّفُونَهُۥ,يحرفونه,يحرفونه
عَقَلُوهُ,عقلوه,عقلوه
خَلَا,خلا,خلا
بَعْضُهُمْ,بعضهم,بعضهم
بَعْضٍ,بعض,بعض
أَتُحَدِّثُونَهُم,اتحدثونهم,اتحدثونهم
فَتَحَ,فتح,فتح
لِيُحَآجُّوكُم,ليحاجوكم,ليحاجوكم
رَبِّكُمْ,ربكم,ربكم
أَوَلَا,اولا,اولا
يَعْلَمُ,يعلم,يعلم
يُسِرُّونَ,يسرون,يسرون
يُعْلِنُونَ,يعلنون,يعلنون
وَمِنْهُمْ,منهمم,ومنهم
أُمِّيُّونَ,اميون,اميون
أَمَانِىَّ,امانى,امانى
وَإِنْ,وان,وان
فَوَيْلٌ,فويل,فويل
لِّلَّذِينَ,ذينين,للذين
يَكْتُبُونَ,يكتبون,يكتبون
بِأَيْدِيهِمْ,بايديهم,بايديهم
يَقُولُونَ,يقولون,يقولون
عِندِ,عند,عند
لِيَشْتَرُوا۟,ليشتروا,ليشتروا
لَّهُم,لهم,لهم
كَتَبَتْ,كتبت,كتبت
أَيْدِيهِمْ,ايديهم,ايديهم
وَوَيْلٌ,ويلل,وويل
يَكْسِبُونَ,يكسبون,يكسبون
وَقَالُوا۟,قالواا,وقالوا
تَمَسَّنَا,تمسنا,تمسنا
ٱلنَّارُ,نارار,النار
أَيَّامًا,اياما,اياما
مَّعْدُودَةً,معدودة,معدودة
قُلْ,قل,قل
أَتَّخَذْتُمْ,اتخذتم,اتخذتم
عَهْدًا,عهدا,عهدا
فَلَن,فلن,فلن
يُخْلِفَ,يخلف,يخلف
عَهْدَهُۥٓ,عهده,عهده
تَقُولُونَ,تقولون,تقولون
بَلَىٰ,بلىا,بلىا
كَسَبَ,كسب,كسب
سَيِّئَةً,سيية,سيية
وَأَحَٰطَتْ,احاطتت,واحاطت
خَطِيٓـَٔتُهُۥ,خطيـته,خطيـته
فَأُو۟لَٰٓئِكَ,فاولايك,فاولايك
ٱلْجَنَّةِ,جنةنة,الجنة
مِيثَٰقَ,ميثاق,ميثاق
بَنِىٓ,بنى,بنى
تَعْبُدُونَ,تعبدون,تعبدون
وَبِٱلْوَٰلِدَيْنِ,بالوالدينن,وبالوالدين
إِحْسَانًا,احسانا,احسانا
وَذِى,وذى,وذى
ٱلْقُرْبَىٰ,قربىاىا,القربىا
وَٱلْيَتَٰمَىٰ,يتامىامىا,واليتامىا
وَٱلْمَسَٰكِينِ,مساكينكين,والمساكين
لِلنَّاسِ,ناساس,للناس
حُسْنًا,حسنا,حسنا
تَوَلَّيْتُمْ,توليتم,توليتم
مِّنكُمْ,منكم,منكم
وَأَنتُم,انتمم,وانتم
مُّعْرِضُونَ,معرضون,معرضون
تَسْفِكُونَ,تسفكون,تسفكون
دِمَآءَكُمْ,دماءكم,دماءكم
تُخْرِجُونَ,تخرجون,تخرجون
دِيَٰرِكُمْ,دياركم,دياركم
أَقْرَرْتُمْ,اقررتم,اقررتم
تَشْهَدُونَ,تشهدون,تشهدون
أَنتُمْ,انتم,انتم
تَقْتُلُونَ,تقتلون,تقتلون
وَتُخْرِجُونَ,تخرجونن,وتخرجون
فَرِيقًا,فريقا,فريقا
مِّنكُم,منكم,منكم
دِيَٰرِهِمْ,ديارهم,ديارهم
تَظَٰهَرُونَ,تظاهرون,تظاهرون
عَلَيْهِم,عليهم,عليهم
بِٱلْإِثْمِ,اثماثم,بالاثم
وَٱلْعُدْوَٰنِ,عدوانوان,والعدوان
يَأْتُوكُمْ,ياتوكم,ياتوكم
أُسَٰرَىٰ,اسارىا,اسارىا
تُفَٰدُوهُمْ,تفادوهم,تفادوهم
مُحَرَّمٌ,محرم,محرم
إِخْرَاجُهُمْ,اخراجهم,اخراجهم
أَفَتُؤْمِنُونَ,افتومنون,افتومنون
بِبَعْضِ,ببعض,ببعض
ٱلْكِتَٰبِ,كتاباب,الكتاب
وَتَكْفُرُونَ,تكفرونن,وتكفرون
بِبَعْضٍ,ببعض,ببعض
جَزَآءُ,جزاء,جزاء
يَفْعَلُ,يفعل,يفعل
خِزْىٌ,خزى,خزى
ٱلْحَيَوٰةِ,حيواةاة,الحيواة
ٱلدُّنْيَا,دنيايا,الدنيا
وَيَوْمَ,يومم,ويوم
ٱلْقِيَٰمَةِ,قيامةمة,القيامة
يُرَدُّونَ,يردون,يردون
إِلَىٰٓ,ىاىا,الىا
أَشَدِّ,اشد,اشد
ٱلْحَيَوٰةَ,حيواةاة,الحيواة
بِٱلْءَاخِرَةِ,ءاخرةخرة,بالءاخرة
يُخَفَّفُ,يخفف,يخفف
عَنْهُمُ,عنهم,عنهم
ٱلْعَذَابُ,عذاباب,العذاب
وَقَفَّيْنَا,قفيناا,وقفينا
بِٱلرُّسُلِ,رسلرسل,بالرسل
وَءَاتَيْنَا,ءاتيناا,وءاتينا
عِيسَى,عيسى,عيسى
ٱبْنَ,ابن,ابن
مَرْيَمَ,مريم,مريم
ٱلْبَيِّنَٰتِ,بيناتات,البينات
وَأَيَّدْنَٰهُ,ايدناهه,وايدناه
بِرُوحِ,بروح,بروح
ٱلْقُدُسِ,قدسدس,القدس
أَفَكُلَّمَا,افكلما,افكلما
جَآءَكُمْ,جاءكم,جاءكم
رَسُولٌۢ,رسول,رسول
تَهْوَىٰٓ,تهوىا,تهوىا
أَنفُسُكُمُ,انفسكم,انفسكم
ٱسْتَكْبَرْتُمْ,استكبرتم,استكبرتم
فَفَرِيقًا,ففريقا,ففريقا
كَذَّبْتُمْ,كذبتم,كذبتم
وَفَرِيقًا,فريقاا,وفريقا
قُلُوبُنَا,قلوبنا,قلوبنا
غُلْفٌۢ,غلف,غلف
بَل,بل,بل
لَّعَنَهُمُ,لعنهم,لعنهم
بِكُفْرِهِمْ,بكفرهم,بكفرهم
فَقَلِيلًا,فقليلا,فقليلا
وَلَمَّا,لماا,ولما
جَآءَهُمْ,جاءهم,جاءهم
كِتَٰبٌ,كتاب,كتاب
مُصَدِّقٌ,مصدق,مصدق
مَعَهُمْ,معهم,معهم
وَكَانُوا۟,كانواا,وكانوا
يَسْتَفْتِحُونَ,يستفتحون,يستفتحون
فَلَمَّا,فلما,فلما
جَآءَهُم,جاءهم,جاءهم
عَرَفُوا۟,عرفوا,عرفوا
فَلَعْنَةُ,فلعنة,فلعنة
بِئْسَمَا,بيسما,بيسما
ٱشْتَرَوْا۟,اشتروا,اشتروا
يَكْفُرُوا۟,يكفروا,يكفروا
أَنزَلَ,انزل,انزل
بَغْيًا,بغيا,بغيا
يُنَزِّلَ,ينزل,ينزل
فَضْلِهِۦ,فضله,فضله
يَشَآءُ,يشاء,يشاء
عِبَادِهِۦ,عباده,عباده
فَبَآءُو,فباءو,فباءو
غَضَبٍ,غضب,غضب
وَلِلْكَٰفِرِينَ,للكافرينن,وللكافرين
مُّهِينٌ,مهين,مهين
نُؤْمِنُ,نومن,نومن
وَيَكْفُرُونَ,يكفرونن,ويكفرون
وَرَآءَهُۥ,راءهه,وراءه
فَلِمَ,فلم,فلم
أَنۢبِيَآءَ,انبياء,انبياء
كُنتُم,كنتم,كنتم
مُّؤْمِنِينَ,مومنين,مومنين
جَآءَكُم,جاءكم,جاءكم
مُّوسَىٰ,موسىا,موسىا
بِٱلْبَيِّنَٰتِ,بيناتنات,بالبينات
وَٱسْمَعُوا۟,اسمعواا,واسمعوا
سَمِعْنَا,سمعنا,سمعنا
وَعَصَيْنَا,عصيناا,وعصينا
وَأُشْرِبُوا۟,اشربواا,واشربوا
قُلُوبِهِمُ,قلوبهم,قلوبهم
يَأْمُرُكُم,يامركم,يامركم
إِيمَٰنُكُمْ,ايمانكم,ايمانكم
كَانَتْ,كانت,كانت
ٱلدَّارُ,دارار,الدار
ٱلْءَاخِرَةُ,ءاخرةرة,الءاخرة
خَالِصَةً,خالصة,خالصة
فَتَمَنَّوُا۟,فتمنوا,فتمنوا
ٱلْمَوْتَ,موتوت,الموت
يَتَمَنَّوْهُ,يتمنوه,يتمنوه
أَبَدًۢا,ابدا,ابدا
قَدَّمَتْ,قدمت,قدمت
عَلِيمٌۢ,عليم,عليم
بِٱلظَّٰلِمِينَ,ظالمينمين,بالظالمين
وَلَتَجِدَنَّهُمْ,لتجدنهمم,ولتجدنهم
أَحْرَصَ,احرص,احرص
حَيَوٰةٍ,حيواة,حيواة
أَشْرَكُوا۟,اشركوا,اشركوا
يَوَدُّ,يود,يود
أَحَدُهُمْ,احدهم,احدهم
لَوْ,لو,لو
يُعَمَّرُ,يعمر,يعمر
أَلْفَ,الف,الف
سَنَةٍ,سنة,سنة
بِمُزَحْزِحِهِۦ,بمزحزحه,بمزحزحه
يُعَمَّرَ,يعمر,يعمر
بَصِيرٌۢ,بصير,بصير
يَعْمَلُونَ,يعملون,يعملون
عَدُوًّا,عدوا,عدوا
لِّجِبْرِيلَ,لجبريل,لجبريل
فَإِنَّهُۥ,فانه,فانه
نَزَّلَهُۥ,نزله,نزله
قَلْبِكَ,قلبك,قلبك
بِإِذْنِ,باذن,باذن
يَدَيْهِ,يديه,يديه
وَهُدًى,هدىى,وهدى
وَبُشْرَىٰ,بشرىاا,وبشرىا
لِلْمُؤْمِنِينَ,مومنينين,للمومنين
لِّلَّهِ,لله,لله
وَمَلَٰٓئِكَتِهِۦ,ملايكتهه,وملايكته
وَرُسُلِهِۦ,رسلهه,ورسله
وَجِبْرِيلَ,جبريلل,وجبريل
وَمِيكَىٰلَ,ميكىالل,وميكىال
لِّلْكَٰفِرِينَ,كافرينين,للكافرين
أَنزَلْنَآ,انزلنا,انزلنا
ءَايَٰتٍۭ,ءايات,ءايات
بَيِّنَٰتٍ,بينات,بينات
يَكْفُرُ,يكفر,يكفر
بِهَآ,بها,بها
ٱلْفَٰسِقُونَ,فاسقونون,الفاسقون
أَوَكُلَّمَا,اوكلما,اوكلما
عَٰهَدُوا۟,عاهدوا,عاهدوا
نَّبَذَهُۥ,نبذه,نبذه
مِّنْهُم,منهم,منهم
بَلْ,بل,بل
أَكْثَرُهُمْ,اكثرهم,اكثرهم
رَسُولٌ,رسول,رسول
نَبَذَ,نبذ,نبذ
أُوتُوا۟,اوتوا,اوتوا
كِتَٰبَ,كتاب,كتاب
وَرَآءَ,راءء,وراء
ظُهُورِهِمْ,ظهورهم,ظهورهم
كَأَنَّهُمْ,كانهم,كانهم
وَٱتَّبَعُوا۟,اتبعواا,واتبعوا
تَتْلُوا۟,تتلوا,تتلوا
ٱلشَّيَٰطِينُ,شياطينين,الشياطين
مُلْكِ,ملك,ملك
سُلَيْمَٰنَ,سليمان,سليمان
كَفَرَ,كفر,كفر
سُلَيْمَٰنُ,سليمان,سليمان
وَلَٰكِنَّ,لاكنن,ولاكن
ٱلشَّيَٰطِينَ,شياطينين,الشياطين
يُعَلِّمُونَ,يعلمون,يعلمون
ٱلسِّحْرَ,سحرحر,السحر
ٱلْمَلَكَيْنِ,ملكينين,الملكين
بِبَابِلَ,ببابل,ببابل
هَٰرُوتَ,هاروت,هاروت
وَمَٰرُوتَ,ماروتت,وماروت
يُعَلِّمَانِ,يعلمان,يعلمان
أَحَدٍ,احد,احد
يَقُولَآ,يقولا,يقولا
فِتْنَةٌ,فتنة,فتنة
تَكْفُرْ,تكفر,تكفر
فَيَتَعَلَّمُونَ,فيتعلمون,فيتعلمون
مِنْهُمَا,منهما,منهما
يُفَرِّقُونَ,يفرقون,يفرقون
ٱلْمَرْءِ,مرءرء,المرء
وَزَوْجِهِۦ,زوجهه,وزوجه
بِضَآرِّينَ,بضارين,بضارين
وَيَتَعَلَّمُونَ,يتعلمونن,ويتعلمون
يَضُرُّهُمْ,يضرهم,يضرهم
يَنفَعُهُمْ,ينفعهم,ينفعهم
عَلِمُوا۟,علموا,علموا
لَمَنِ,لمن,لمن
ٱشْتَرَىٰهُ,اشترىاه,اشترىاه
لَهُۥ,له,له
ٱلْءَاخِرَةِ,ءاخرةرة,الءاخرة
خَلَٰقٍ,خلاق,خلاق
وَلَبِئْسَ,لبيسس,ولبيس
شَرَوْا۟,شروا,شروا
أَنَّهُمْ,انهم,انهم
وَٱتَّقَوْا۟,اتقواا,واتقوا
لَمَثُوبَةٌ,لمثوبة,لمثوبة
لَّوْ,لو,لو
تَقُولُوا۟,تقولوا,تقولوا
رَٰعِنَا,راعنا,راعنا
ٱنظُرْنَا,انظرنا,انظرنا
أَلِيمٌ,يميم,اليم
أَهْلِ,اهل,اهل
ٱلْمُشْرِكِينَ,مشركينين,المشركين
يُنَزَّلَ,ينزل,ينزل
عَلَيْكُم,عليكم,عليكم
خَيْرٍ,خير,خير
يَخْتَصُّ,يختص,يختص
بِرَحْمَتِهِۦ,برحمته,برحمته
ذُو,ذو,ذو
ٱلْفَضْلِ,فضلضل,الفضل
ٱلْعَظِيمِ,عظيميم,العظيم
نَنسَخْ,ننسخ,ننسخ
ءَايَةٍ,ءاية,ءاية
نُنسِهَا,ننسها,ننسها
نَأْتِ,نات,نات
بِخَيْرٍ,بخير,بخير
مِّنْهَآ,منها,منها
مِثْلِهَآ,مثلها,مثلها
تَعْلَمْ,تعلم,تعلم
مُلْكُ,ملك,ملك
وَلِىٍّ,ولى,ولى
نَصِيرٍ,نصير,نصير
تُرِيدُونَ,تريدون,تريدون
تَسْـَٔلُوا۟,تسـلوا,تسـلوا
رَسُولَكُمْ,رسولكم,رسولكم
كَمَا,كما,كما
سُئِلَ,سيل,سيل
وَمَن,ومن,ومن
يَتَبَدَّلِ,يتبدل,يتبدل
ٱلْكُفْرَ,كفرفر,الكفر
بِٱلْإِيمَٰنِ,ايمانمان,بالايمان
فَقَدْ,فقد,فقد
ضَلَّ,ضل,ضل
سَوَآءَ,سواء,سواء
ٱلسَّبِيلِ,سبيليل,السبيل
وَدَّ,ود,ود
كَثِيرٌ,كثير,كثير
يَرُدُّونَكُم,يردونكم,يردونكم
إِيمَٰنِكُمْ,ايمانكم,ايمانكم
كُفَّارًا,كفارا,كفارا
حَسَدًا,حسدا,حسدا
أَنفُسِهِم,انفسهم,انفسهم
تَبَيَّنَ,تبين,تبين
لَهُمُ,لهم,لهم
فَٱعْفُوا۟,فاعفوا,فاعفوا
