word,root
ٱلسَّبْتِ,سبت,السبت
كُونُوا۟,كون,كونوا
قِرَدَةً,قرد,قردة
خَٰسِـِٔينَ,خسس,خاسـين
فَجَعَلْنَٰهَا,جعل,فجعلناها
نَكَٰلًا,نكل,نكالا
بَيْنَ,بين,بين
يَدَيْهَا,يدي,يديها
خَلْفَهَا,خلف,خلفها
وَمَوْعِظَةً,وعظ,وموعظة
لِقَوْمِهِۦٓ,قوم,لقومه
يَأْمُرُكُمْ,يامركم,يامركم
تَذْبَحُوا۟,ذبح,تذبحوا
بَقَرَةً,بقر,بقرة
أَتَتَّخِذُنَا,تخذ,اتتخذنا
هُزُوًا,هزو,هزوا
أَعُوذُ,اعوذ,اعوذ
أَنْ,ان,ان
أَكُونَ,كوي,اكون
ٱلْجَٰهِلِينَ,جهل,الجاهلين
ٱدْعُ,دعو,ادع
يُبَيِّن,بيي,يبين
لَّنَا,لنا,لنا
هِىَ,هى,هى
إِنَّهَا,انها,انها
بَقَرَةٌ,بقر,بقرة
فَارِضٌ,فرض,فارض
بِكْرٌ,بكر,بكر
عَوَانٌۢ,عوان,عوان
فَٱفْعَلُوا۟,فعل,فافعلوا
تُؤْمَرُونَ,تومرون,تومرون
لَوْنُهَا,لون,لونها
صَفْرَآءُ,صفراء,صفراء
فَاقِعٌ,فقع,فاقع
لَّوْنُهَا,لون,لونها
تَسُرُّ,سرو,تسر
ٱلنَّٰظِرِينَ,نظر,الناظرين
ٱلْبَقَرَ,بقر,البقر
تَشَٰبَهَ,شبه,تشابه
عَلَيْنَا,علو,علينا
وَإِنَّآ,وانا,وانا
لَمُهْتَدُونَ,هدي,لمهتدون
ذَلُولٌ,ذلول,ذلول
تُثِيرُ,ثور,تثير
تَسْقِى,سقي,تسقى
ٱلْحَرْثَ,حرث,الحرث
مُسَلَّمَةٌ,مسلمة,مسلمة
شِيَةَ,شية,شية
ٱلْـَٰٔنَ,الـان,الـان
جِئْتَ,جيت,جيت
بِٱلْحَقِّ,حقق,بالحق
فَذَبَحُوهَا,ذبح,فذبحوها
كَادُوا۟,كدد,كادوا
يَفْعَلُونَ,فعل,يفعلون
قَتَلْتُمْ,قتل,قتلتم
نَفْسًا,نفس,نفسا
فَٱدَّٰرَْٰٔتُمْ,فاداراتم,فاداراتم
مُخْرِجٌ,خرج,مخرج
ٱضْرِبُوهُ,ضرب,اضربوه
بِبَعْضِهَا,بعض,ببعضها
كَذَٰلِكَ,ذلل,كذالك
يُحْىِ,يحى,يحى
ٱلْمَوْتَىٰ,الموتىا,الموتىا
وَيُرِيكُمْ,وري,ويريكم
ءَايَٰتِهِۦ,ءاياته,ءاياته
قَسَتْ,قسو,قست
قُلُوبُكُم,قلب,قلوبكم
فَهِىَ,فهى,فهى
كَٱلْحِجَارَةِ,حجر,كالحجارة
أَشَدُّ,شدو,اشد
قَسْوَةً,قسو,قسوة
وَإِنَّ,وني,وان
ٱلْحِجَارَةِ,حجر,الحجارة
لَمَا,لمم,لما
يَتَفَجَّرُ,فجر,يتفجر
يَشَّقَّقُ,شقق,يشقق
فَيَخْرُجُ,خرج,فيخرج
ٱلْمَآءُ,الماء,الماء
يَهْبِطُ,هبط,يهبط
مِنْ,منن,من
خَشْيَةِ,خشي,خشية
بِغَٰفِلٍ,غفل,بغافل
عَمَّا,عمم,عما
تَعْمَلُونَ,عمل,تعملون
أَفَتَطْمَعُونَ,افتطمعون,افتطمعون
يُؤْمِنُوا۟,يمن,يومنوا
وَقَدْ,قدد,وقد
كَانَ,كنن,كان
فَرِيقٌ,فرق,فريق
مِّنْهُمْ,منن,منهم
يَسْمَعُونَ,سمع,يسمعون
كَلَٰمَ,كلم,كلام
يُحَرِّفُونَهُۥ,حرف,يحرفونه
عَقَلُوهُ,عقل,عقلوه
خَلَا,خلل,خلا
بَعْضُهُمْ,بعض,بعضهم
بَعْضٍ,بعض,بعض
أَتُحَدِّثُونَهُم,اتحدثونهم,اتحدثونهم
فَتَحَ,فتح,فتح
لِيُحَآجُّوكُم,حجج,ليحاجوكم
رَبِّكُمْ,ربب,ربكم
أَوَلَا,اولا,اولا
يَعْلَمُ,علم,يعلم
يُسِرُّونَ,يسر,يسرون
يُعْلِنُونَ,علن,يعلنون
وَمِنْهُمْ,منن,ومنهم
أُمِّيُّونَ,اميون,اميون
أَمَانِىَّ,امانى,امانى
وَإِنْ,وني,وان
فَوَيْلٌ,يلل,فويل
لِّلَّذِينَ,ذين,للذين
يَكْتُبُونَ,كبو,يكتبون
بِأَيْدِيهِمْ,بايديهم,بايديهم
يَقُولُونَ,قول,يقولون
عِندِ,عند,عند
لِيَشْتَرُوا۟,شتر,ليشتروا
لَّهُم,همم,لهم
كَتَبَتْ,كتب,كتبت
أَيْدِيهِمْ,ايديهم,ايديهم
وَوَيْلٌ,ويل,وويل
يَكْسِبُونَ,كسب,يكسبون
وَقَالُوا۟,قلو,وقالوا
تَمَسَّنَا,مسي,تمسنا
ٱلنَّارُ,النار,النار
أَيَّامًا,اياما,اياما
مَّعْدُودَةً,عدد,معدودة
قُلْ,قلل,قل
أَتَّخَذْتُمْ,اتخذتم,اتخذتم
عَهْدًا,عهد,عهدا
فَلَن,فيل,فلن
يُخْلِفَ,خلف,يخلف
عَهْدَهُۥٓ,عهد,عهده
تَقُولُونَ,قول,تقولون
بَلَىٰ,بلىا,بلىا
كَسَبَ,سبب,كسب
سَيِّئَةً,سيية,سيية
وَأَحَٰطَتْ,واحاطت,واحاطت
خَطِيٓـَٔتُهُۥ,خطط,خطيـته
فَأُو۟لَٰٓئِكَ,فاولايك,فاولايك
ٱلْجَنَّةِ,جنن,الجنة
مِيثَٰقَ,ميثاق,ميثاق
بَنِىٓ,بني,بنى
تَعْبُدُونَ,عبد,تعبدون
وَبِٱلْوَٰلِدَيْنِ,ولد,وبالوالدين
إِحْسَانًا,احسانا,احسانا
وَذِى,وذي,وذى
ٱلْقُرْبَىٰ,القربىا,القربىا
وَٱلْيَتَٰمَىٰ,واليتامىا,واليتامىا
وَٱلْمَسَٰكِينِ,سكن,والمساكين
لِلنَّاسِ,نوس,للناس
حُسْنًا,حسس,حسنا
تَوَلَّيْتُمْ,ولي,توليتم
مِّنكُمْ,منن,منكم
وَأَنتُم,نمي,وانتم
مُّعْرِضُونَ,عرض,معرضون
تَسْفِكُونَ,سفك,تسفكون
دِمَآءَكُمْ,دمي,دماءكم
تُخْرِجُونَ,خرج,تخرجون
دِيَٰرِكُمْ,دور,دياركم
أَقْرَرْتُمْ,اقررتم,اقررتم
تَشْهَدُونَ,شهد,تشهدون
أَنتُمْ,نمي,انتم
تَقْتُلُونَ,قتل,تقتلون
وَتُخْرِجُونَ,خرج,وتخرجون
فَرِيقًا,فرق,فريقا
مِّنكُم,منن,منكم
دِيَٰرِهِمْ,دور,ديارهم
تَظَٰهَرُونَ,ظهر,تظاهرون
عَلَيْهِم,علو,عليهم
بِٱلْإِثْمِ,بالاثم,بالاثم
وَٱلْعُدْوَٰنِ,عدو,والعدوان
يَأْتُوكُمْ,ياتوكم,ياتوكم
أُسَٰرَىٰ,اسارىا,اسارىا
تُفَٰدُوهُمْ,فدي,تفادوهم
مُحَرَّمٌ,حرم,محرم
إِخْرَاجُهُمْ,اخراجهم,اخراجهم
أَفَتُؤْمِنُونَ,افتومنون,افتومنون
بِبَعْضِ,بعض,ببعض
ٱلْكِتَٰبِ,كتب,الكتاب
وَتَكْفُرُونَ,كفر,وتكفرون
بِبَعْضٍ,بعض,ببعض
جَزَآءُ,جزي,جزاء
يَفْعَلُ,فعل,يفعل
خِزْىٌ,خزي,خزى
ٱلْحَيَوٰةِ,الحيواة,الحيواة
ٱلدُّنْيَا,الدنيا,الدنيا
وَيَوْمَ,يوم,ويوم
ٱلْقِيَٰمَةِ,قوم,القيامة
يُرَدُّونَ,ردي,يردون
إِلَىٰٓ,الىا,الىا
أَشَدِّ,شدو,اشد
ٱلْحَيَوٰةَ,الحيواة,الحيواة
بِٱلْءَاخِرَةِ,بالءاخرة,بالءاخرة
يُخَفَّفُ,خفف,يخفف
عَنْهُمُ,عنن,عنهم
ٱلْعَذَابُ,عذب,العذاب
وَقَفَّيْنَا,وقف,وقفينا
بِٱلرُّسُلِ,رسل,بالرسل
وَءَاتَيْنَا,وءاتينا,وءاتينا
عِيسَى,عيسى,عيسى
ٱبْنَ,ابن,ابن
مَرْيَمَ,مريم,مريم
ٱلْبَيِّنَٰتِ,بين,البينات
وَأَيَّدْنَٰهُ,وايدناه,وايدناه
بِرُوحِ,برح,بروح
ٱلْقُدُسِ,قدس,القدس
أَفَكُلَّمَا,افكلما,افكلما
جَآءَكُمْ,جيء,جاءكم
رَسُولٌۢ,رسل,رسول
تَهْوَىٰٓ,هوي,تهوىا
أَنفُسُكُمُ,نفس,انفسكم
ٱسْتَكْبَرْتُمْ,كبر,استكبرتم
فَفَرِيقًا,فرق,ففريقا
كَذَّبْتُمْ,كذب,كذبتم
وَفَرِيقًا,فرق,وفريقا
قُلُوبُنَا,قلب,قلوبنا
غُلْفٌۢ,غلف,غلف
بَل,بلل,بل
لَّعَنَهُمُ,لعن,لعنهم
بِكُفْرِهِمْ,كفر,بكفرهم
فَقَلِيلًا,قلل,فقليلا
وَلَمَّا,لمم,ولما
جَآءَهُمْ,جيء,جاءهم
كِتَٰبٌ,كتب,كتاب
مُصَدِّقٌ,مصدق,مصدق
مَعَهُمْ,معع,معهم
وَكَانُوا۟,كين,وكانوا
يَسْتَفْتِحُونَ,فتح,يستفتحون
فَلَمَّا,لمم,فلما
جَآءَهُم,جيء,جاءهم
عَرَفُوا۟,عرف,عرفوا
فَلَعْنَةُ,لعن,فلعنة
بِئْسَمَا,بيسما,بيسما
ٱشْتَرَوْا۟,شري,اشتروا
يَكْفُرُوا۟,كفر,يكفروا
أَنزَلَ,نزل,انزل
بَغْيًا,بغي,بغيا
يُنَزِّلَ,نزل,ينزل
فَضْلِهِۦ,فضل,فضله
يَشَآءُ,شيء,يشاء
عِبَادِهِۦ,عبد,عباده
فَبَآءُو,فباءو,فباءو
غَضَبٍ,غضب,غضب
وَلِلْكَٰفِرِينَ,كفر,وللكافرين
مُّهِينٌ,هين,مهين
نُؤْمِنُ,نوم,نومن
وَيَكْفُرُونَ,كفر,ويكفرون
وَرَآءَهُۥ,وري,وراءه
فَلِمَ,لمم,فلم
أَنۢبِيَآءَ,انبياء,انبياء
كُنتُم,كين,كنتم
مُّؤْمِنِينَ,مومنين,مومنين
جَآءَكُم,جيء,جاءكم
مُّوسَىٰ,موسىا,موسىا
بِٱلْبَيِّنَٰتِ,بين,بالبينات
وَٱسْمَعُوا۟,سمع,واسمعوا
سَمِعْنَا,سمع,سمعنا
وَعَصَيْنَا,عصو,وعصينا
وَأُشْرِبُوا۟,شرب,واشربوا
قُلُوبِهِمُ,قلب,قلوبهم
يَأْمُرُكُم,يامركم,يامركم
إِيمَٰنُكُمْ,ايمانكم,ايمانكم
كَانَتْ,كنت,كانت
ٱلدَّارُ,دور,الدار
ٱلْءَاخِرَةُ,الءاخرة,الءاخرة
خَالِصَةً,خالصة,خالصة
فَتَمَنَّوُا۟,مني,فتمنوا
ٱلْمَوْتَ,موت,الموت
يَتَمَنَّوْهُ,يتم,يتمنوه
أَبَدًۢا,ابدا,ابدا
قَدَّمَتْ,قدم,قدمت
عَلِيمٌۢ,عليم,عليم
بِٱلظَّٰلِمِينَ,ظلم,بالظالمين
وَلَتَجِدَنَّهُمْ,جدو,ولتجدنهم
أَحْرَصَ,حرص,احرص
حَيَوٰةٍ,حيواة,حيواة
أَشْرَكُوا۟,شرك,اشركوا
يَوَدُّ,يود,يود
أَحَدُهُمْ,حدي,احدهم
لَوْ,لو,لو
يُعَمَّرُ,عمر,يعمر
أَلْفَ,لفو,الف
سَنَةٍ,سنن,سنة
بِمُزَحْزِحِهِۦ,زحزح,بمزحزحه
يُعَمَّرَ,عمر,يعمر
بَصِيرٌۢ,بصير,بصير
يَعْمَلُونَ,عمل,يعملون
عَدُوًّا,عدو,عدوا
لِّجِبْرِيلَ,لجبريل,لجبريل
فَإِنَّهُۥ,فنن,فانه
نَزَّلَهُۥ,نزل,نزله
قَلْبِكَ,قلب,قلبك
بِإِذْنِ,بذو,باذن
يَدَيْهِ,يدي,يديه
وَهُدًى,وهدى,وهدى
وَبُشْرَىٰ,وبشرىا,وبشرىا
لِلْمُؤْمِنِينَ,للمومنين,للمومنين
لِّلَّهِ,لله,لله
وَمَلَٰٓئِكَتِهِۦ,ملك,وملايكته
وَرُسُلِهِۦ,رسل,ورسله
وَجِبْرِيلَ,وجبريل,وجبريل
وَمِيكَىٰلَ,وميكىال,وميكىال
لِّلْكَٰفِرِينَ,كفر,للكافرين
أَنزَلْنَآ,زيل,انزلنا
ءَايَٰتٍۭ,ءايات,ءايات
بَيِّنَٰتٍ,بين,بينات
يَكْفُرُ,كفر,يكفر
بِهَآ,بها,بها
ٱلْفَٰسِقُونَ,فسق,الفاسقون
أَوَكُلَّمَا,اوكلما,اوكلما
عَٰهَدُوا۟,عهد,عاهدوا
نَّبَذَهُۥ,نبذ,نبذه
مِّنْهُم,منن,منهم
بَلْ,بلل,بل
أَكْثَرُهُمْ,كثر,اكثرهم
رَسُولٌ,رسل,رسول
نَبَذَ,نبذ,نبذ
أُوتُوا۟,اوتوا,اوتوا
كِتَٰبَ,كتب,كتاب
وَرَآءَ,وري,وراء
ظُهُورِهِمْ,ظهر,ظهورهم
كَأَنَّهُمْ,كنن,كانهم
وَٱتَّبَعُوا۟,تبع,واتبعوا
تَتْلُوا۟,تلي,تتلوا
ٱلشَّيَٰطِينُ,شيط,الشياطين
مُلْكِ,ملك,ملك
سُلَيْمَٰنَ,سليمان,سليمان
كَفَرَ,كفر,كفر
سُلَيْمَٰنُ,سليمان,سليمان
وَلَٰكِنَّ,لكن,ولاكن
ٱلشَّيَٰطِينَ,شيط,الشياطين
يُعَلِّمُونَ,علم,يعلمون
ٱلسِّحْرَ,سحر,السحر
ٱلْمَلَكَيْنِ,ملك,الملكين
بِبَابِلَ,ببابل,ببابل
هَٰرُوتَ,هاروت,هاروت
وَمَٰرُوتَ,وماروت,وماروت
يُعَلِّمَانِ,علم,يعلمان
أَحَدٍ,حدي,احد
يَقُولَآ,قول,يقولا
فِتْنَةٌ,فتن,فتنة
تَكْفُرْ,كفر,تكفر
فَيَتَعَلَّمُونَ,علم,فيتعلمون
مِنْهُمَا,منن,منهما
يُفَرِّقُونَ,فرق,يفرقون
ٱلْمَرْءِ,مرء,المرء
وَزَوْجِهِۦ,زوج,وزوجه
بِضَآرِّينَ,ضرر,بضارين
وَيَتَعَلَّمُونَ,علم,ويتعلمون
يَضُرُّهُمْ,ضرر,يضرهم
يَنفَعُهُمْ,نفع,ينفعهم
عَلِمُوا۟,علم,علموا
لَمَنِ,منن,لمن
ٱشْتَرَىٰهُ,اشترىاه,اشترىاه
لَهُۥ,لهه,له
ٱلْءَاخِرَةِ,الءاخرة,الءاخرة
خَلَٰقٍ,خلق,خلاق
وَلَبِئْسَ,بيس,ولبيس
شَرَوْا۟,شري,شروا
أَنَّهُمْ,همم,انهم
وَٱتَّقَوْا۟,واتقوا,واتقوا
لَمَثُوبَةٌ,ثوب,لمثوبة
لَّوْ,لو,لو
تَقُولُوا۟,قول,تقولوا
رَٰعِنَا,رعع,راعنا
ٱنظُرْنَا,نظر,انظرنا
أَلِيمٌ,يمم,اليم
أَهْلِ,اهل,اهل
ٱلْمُشْرِكِينَ,شرك,المشركين
يُنَزَّلَ,نزل,ينزل
عَلَيْكُم,علو,عليكم
خَيْرٍ,خير,خير
يَخْتَصُّ,خصص,يختص
بِرَحْمَتِهِۦ,رحم,برحمته
ذُو,ذو,ذو
ٱلْفَضْلِ,فضل,الفضل
ٱلْعَظِيمِ,عظم,العظيم
نَنسَخْ,نسخ,ننسخ
ءَايَةٍ,ءاية,ءاية
نُنسِهَا,نسس,ننسها
نَأْتِ,نتت,نات
بِخَيْرٍ,خير,بخير
مِّنْهَآ,منن,منها
مِثْلِهَآ,مثل,مثلها
تَعْلَمْ,علم,تعلم
مُلْكُ,ملك,ملك
وَلِىٍّ,ولي,ولى
نَصِيرٍ,نصير,نصير
تُرِيدُونَ,رود,تريدون
تَسْـَٔلُوا۟,سلو,تسـلوا
رَسُولَكُمْ,رسل,رسولكم
كَمَا,كمم,كما
سُئِلَ,سيل,سيل
وَمَن,منن,ومن
يَتَبَدَّلِ,بدل,يتبدل
ٱلْكُفْرَ,كفر,الكفر
بِٱلْإِيمَٰنِ,بالايمان,بالايمان
فَقَدْ,قدد,فقد
ضَلَّ,ضلل,ضل
سَوَآءَ,سوء,سواء
ٱلسَّبِيلِ,سبل,السبيل
وَدَّ,ود,ود
كَثِيرٌ,كثر,كثير
يَرُدُّونَكُم,ردي,يردونكم
إِيمَٰنِكُمْ,ايمانكم,ايمانكم
كُفَّارًا,كفر,كفارا
حَسَدًا,حسد,حسدا
أَنفُسِهِم,نفس,انفسهم
تَبَيَّنَ,بين,تبين
لَهُمُ,همم,لهم
فَٱعْفُوا۟,عفو,فاعفوا
وَٱصْفَحُوا۟,صفح,واصفحوا
يَأْتِىَ,ياتى,ياتى
بِأَمْرِهِۦٓ,بامره,بامره
تُقَدِّمُوا۟,قدم,تقدموا
لِأَنفُسِكُم,نفس,لانفسكم
تَجِدُوهُ,جدو,تجدوه
بَصِيرٌ,بصير,بصير
يَدْخُلَ,دخل,يدخل
هُودًا,هود,هودا
نَصَٰرَىٰ,نصارىا,نصارىا
تِلْكَ,تلل,تلك
أَمَانِيُّهُمْ,امانيهم,امانيهم
هَاتُوا۟,هتو,هاتوا
بُرْهَٰنَكُمْ,برهن,برهانكم
أَسْلَمَ,سلم,اسلم
وَجْهَهُۥ,وجه,وجهه
مُحْسِنٌ,محسن,محسن
فَلَهُۥٓ,فلل,فله
أَجْرُهُۥ,اجره,اجره
رَبِّهِۦ,ربب,ربه
وَقَالَتِ,قلت,وقالت
ٱلْيَهُودُ,اليهود,اليهود
لَيْسَتِ,ليست,ليست
ٱلنَّصَٰرَىٰ,النصارىا,النصارىا
يَتْلُونَ,لون,يتلون
مِثْلَ,مثل,مثل
قَوْلِهِمْ,قول,قولهم
فَٱللَّهُ,لهه,فالله
يَحْكُمُ,حكم,يحكم
بَيْنَهُمْ,بين,بينهم
يَوْمَ,يوم,يوم
فِيمَا,يمم,فيما
يَخْتَلِفُونَ,خلف,يختلفون
وَمَنْ,منن,ومن
أَظْلَمُ,ظلم,اظلم
مِمَّن,منن,ممن
مَّنَعَ,منع,منع
مَسَٰجِدَ,سجد,مساجد
يُذْكَرَ,ذكر,يذكر
ٱسْمُهُۥ,سمه,اسمه
وَسَعَىٰ,وسعىا,وسعىا
خَرَابِهَآ,خرب,خرابها
يَدْخُلُوهَآ,دخل,يدخلوها
خَآئِفِينَ,خيف,خايفين
وَلِلَّهِ,ولله,ولله
ٱلْمَشْرِقُ,شرق,المشرق
وَٱلْمَغْرِبُ,غرب,والمغرب
فَأَيْنَمَا,فاينما,فاينما
تُوَلُّوا۟,ولي,تولوا
فَثَمَّ,ثمم,فثم
وَجْهُ,وجه,وجه
وَٰسِعٌ,واسع,واسع
ٱتَّخَذَ,تخذ,اتخذ
وَلَدًا,ولد,ولدا
سُبْحَٰنَهُۥ,سبح,سبحانه
لَّهُۥ,لهه,له
كُلٌّ,كلل,كل
قَٰنِتُونَ,قنت,قانتون
بَدِيعُ,بدع,بديع
قَضَىٰٓ,قضىا,قضىا
أَمْرًا,امرا,امرا
فَإِنَّمَا,فانما,فانما
كُن,كنن,كن
فَيَكُونُ,كوي,فيكون
وَقَالَ,قول,وقال
لَوْلَا,لولا,لولا
يُكَلِّمُنَا,كلم,يكلمنا
تَأْتِينَآ,تاتينا,تاتينا
ءَايَةٌ,ءاية,ءاية
قَبْلِهِم,قبل,قبلهم
مِّثْلَ,مثل,مثل
تَشَٰبَهَتْ,شبه,تشابهت
قُلُوبُهُمْ,قلب,قلوبهم
بَيَّنَّا,بين,بينا
ٱلْءَايَٰتِ,الءايات,الءايات
لِقَوْمٍ,قوم,لقوم
إِنَّآ,انا,انا
أَرْسَلْنَٰكَ,ارسلناك,ارسلناك
بَشِيرًا,بشر,بشيرا
وَنَذِيرًا,نذر,ونذيرا
تُسْـَٔلُ,سلو,تسـل
