word,root
فاعتدوا,عتد
واعلموا,علم
وانفقوا,نفق
تلقوا,تلق
بايديكم,بيد
التهلكة,هلك
واحسنوا,وحس
واتموا,وتم
الحج,لحج
والعمرة,عمر
احصرتم,حصر
استيسر,يسر
الهدى,هدى
تحلقوا,حلق
رءوسكم,رءس
يبلغ,بلغ
محله,حله
اذى,اذى
راسه,رسه
ففدية,ففد
صيام,صيم
صدقة,صدق
نسك,نسك
فاذا,فذا
امنتم,امن
تمتع,متع
بالعمرة,عمر
يجد,يجد
فصيام,صيم
ثلاثة,ثلث
وسبعة,سبع
رجعتم,رجع
كاملة,كمل
يكن,يكن
حاضرى,حاضرى
العقاب,عقب
اشهر,شهر
معلومات,علم
فرض,فرض
فيهن,فيه
رفث,رفث
فسوق,فسق
جدال,جدل
يعلمه,علم
وتزودوا,تزد
الزاد,زاد
التقوىا,تقى
واتقون,وتق
تبتغوا,بتغ
فضلا,فضل
افضتم,افض
عرفات,عرف
فاذكروا,ذكر
المشعر,شعر
واذكروه,ذكرو
قبله,قبل
افيضوا,افض
افاض,افض
واستغفروا,غفر
قضيتم,قضي
مناسككم,نسك
كذكركم,كذكر
ءاباءكم,ءاباء
ذكرا,ذكر
ءاتنا,ءات
حسنة,حسن
وقنا,وقن
نصيب,نصب
كسبوا,كسب
سريع,سرع
الحساب,حسب
تعجل,عجل
يومين,يوم
تاخر,تخر
تحشرون,حشر
يعجبك,عجب
قوله,قول
ويشهد,شهد
قلبه,قلب
الد,الد
الخصام,خصم
تولىا,ولى
سعىا,سعى
ليفسد,فسد
ويهلك,يهل
والنسل,نسل
الفساد,فسد
اتق,اتق
اخذته,اخذ
العزة,عزة
فحسبه,حسب
جهنم,جهنم
المهاد,هاد
يشرى,شرى
ابتغاء,بغء
مرضات,مرض
رءوف,رءف
بالعباد,عبد
السلم,سلم
كافة,كفة
زللتم,زلل
جاءتكم,جءت
فاعلموا,علم
عزيز,عزز
حكيم,حكم
هل,هل
ياتيهم,يتي
ظلل,ظلل
وقضى,قضى
الامر,امر
والى,ولى
ترجع,رجع
الامور,امر
سل,سل
كم,كم
بينة,بين
يبدل,بدل
نعمة,نعم
جاءته,جءت
زين,زين
ويسخرون,سخر
اتقوا,اتق
فوقهم,فوق
يرزق,رزق
حساب,حسب
واحدة,وحد
فبعث,بعث
مبشرين,بشر
ومنذرين,نذر
ليحكم,ليح
اختلف,خلف
اوتوه,ووه
جاءتهم,جءت
فهدى,هدى
باذنه,بذن
حسبتم,حسب
تدخلوا,دخل
ياتكم,يات
مستهم,مست
وزلزلوا,زلزل
معه,معه
متىا,تىا
نصر,نصر
انفقتم,نفق
فللوالدين,للد
القتال,قتل
كره,كره
وعسىا,عسى
تكرهوا,تكر
تحبوا,تحب
شر,شر
قتال,قتل
كبير,كبر
وصد,وصد
وكفر,كفر
والمسجد,سجد
واخراج,خرج
اكبر,كبر
يزالون,يزل
يردوكم,ردو
دينكم,دين
استطاعوا,طاع
يرتدد,ردد
دينه,دين
فيمت,فيم
حبطت,حبط
والءاخرة,ءخر
هاجروا,هجر
وجاهدوا,جهد
يرجون,يرج
رحمت,رحم
الخمر,خمر
والميسر,يسر
فيهما,فيه
ومنافع,نفع
واثمهما,وثم
نفعهما,نفع
ويسـلونك,ويسـلونك
العفو,عفو
تتفكرون,فكر
اليتامىا,تمى
اصلاح,صلح
تخالطوهم,خالطو
فاخوانكم,فخا
المفسد,فسد
المصلح,صلح
لاعنتكم,لعن
تنكحوا,نكح
المشركات,شرك
يومن,يوم
ولامة,ولم
مومنة,ومن
مشركة,شرك
اعجبتكم,عجب
ولعبد,عبد
مومن,ومن
مشرك,شرك
اعجبكم,عجب
يدعون,يدع
يدعوا,يدع
والمغفرة,غفر
ويبين,ويب
يتذكرون,ذكر
المحيض,حيض
فاعتزلوا,عزل
النساء,نسء
تقربوهن,قربو
يطهرن,طهر
تطهرن,طهر
فاتوهن,فتو
امركم,امر
التوابين,توب
ويحب,يحب
المتطهرين,تطهر
نساوكم,نسو
حرث,حرث
حرثكم,حرث
انىا,انى
وقدموا,قدم
ملاقوه,لقو
المومنين,ومن
عرضة,عرض
لايمانكم,ليم
تبروا,تبر
وتتقوا,تتق
وتصلحوا,صلح
يواخذكم,يخذ
باللغو,لغو
حليم,حلم
يولون,يول
نسايهم,نسي
تربص,ربص
اربعة,ربع
فاءو,فءو
عزموا,عزم
الطلاق,طلق
والمطلقات,طلق
يتربصن,ربص
بانفسهن,نفس
قروء,قرء
يحل,يحل
يكتمن,كمن
ارحامهن,رحم
وبعولتهن,بعل
احق,احق
بردهن,برد
ارادوا,ارد
اصلاحا,صلح
ولهن,وله
عليهن,علي
وللرجال,رجل
درجة,درج
مرتان,مرت
فامساك,فمس
بمعروف,عرف
تسريح,سرح
تاخذوا,تخذ
ءاتيتموهن,ءاتيتمو
يخافا,يخف
يقيما,يقي
خفتم,خفتم
عليهما,عله
افتدت,فدت
تعتدوها,عدو
يتعد,تعد
الظالمون,ظلم
طلقها,طلق
تحل,تحل
تنكح,نكح
زوجا,زوج
غيره,غير
يتراجعا,رجع
ظنا,ظنا
وتلك,وتل
يبينها,يبن
طلقتم,طلق
فبلغن,بلغ
اجلهن,اجل
فامسكوهن,سكو
سرحوهن,رحو
تمسكوهن,سكو
ضرارا,ضرر
لتعتدوا,عتد
ظلم,ظلم
تتخذوا,تخذ
نعمت,نعم
يعظكم,يعظ
تعضلوهن,عضلو
ينكحن,نكح
ازواجهن,زوج
تراضوا,ترض
يوعظ,وعظ
ازكىا,زكى
واطهر,طهر
والوالدات,ولد
يرضعن,رضع
اولادهن,ولد
حولين,حول
كاملين,كمل
يتم,يتم
الرضاعة,رضع
المولود,ولد
رزقهن,رزق
وكسوتهن,كسو
تكلف,كلف
وسعها,وسع
تضار,تضر
والدة,ولد
بولدها,ولد
مولود,ولد
بولده,ولد
الوارث,ورث
ارادا,ردا
فصالا,فصل
تراض,ترض
وتشاور,شور
اردتم,ارد
تسترضعوا,رضع
اولادكم,ولد
سلمتم,سلم
ءاتيتم,ءتي
يتوفون,يتف
ويذرون,يذر
ازواجا,زوج
وعشرا,عشر
بلغن,بلغ
فعلن,فعل
انفسهن,نفس
خبير,خبر
عرضتم,عرض
خطبة,خطب
اكننتم,اكن
ستذكرونهن,ذكرو
تواعدوهن,عدو
سرا,سرا
معروفا,عرف
تعزموا,عزم
عقدة,عقد
النكاح,نكح
اجله,اجل
فاحذروه,حذرو
تمسوهن,مسو
تفرضوا,فرض
فريضة,فرض
ومتعوهن,تعو
الموسع,وسع
قدره,قدر
المقتر,قتر
متاعا,تعا
طلقتموهن,طلقتمو
فرضتم,فرض
فنصف,نصف
يعفون,يعف
يعفوا,يعف
بيده,بيد
تعفوا,تعف
اقرب,قرب
للتقوىا,تقى
تنسوا,تنس
حافظوا,حفظ
الصلوات,صلو
الوسطىا,سطى
وقوموا,وقم
قانتين,قان
فرجالا,رجل
ركبانا,ركب
علمكم,علم
وصية,وصة
لازواجهم,زوج
الحول,حول
اخراج,خرج
خرجن,خرج
معروف,عرف
وللمطلقات,طلق
متاع,تاع
تر,تر
خرجوا,خرج
الوف,الف
موتوا,موت
احياهم,احا
لذو,لذو
اكثر,كثر
يشكرون,شكر
ذا,ذا
يقرض,قرض
قرضا,قرض
فيضاعفه,ضعف
اضعافا,ضعف
كثيرة,كثر
يقبض,قبض
ويبصط,بصط
واليه,ولي
الملا,ملا
لنبى,نبى
ابعث,بعث
ملكا,لكا
نقاتل,قتل
عسيتم,عسي
تقاتلوا,قتل
اخرجنا,خرج
ديارنا,دير
وابناينا,وبن
نبيهم,نبي
بعث,بعث
طالوت,طلت
الملك,ملك
بالملك,ملك
ولم,ولم
يوت,يوت
سعة,سعة
اصطفىاه,صطفى
وزاده,وزد
بسطة,بسط
والجسم,جسم
يوتى,وتى
ملكه,لكه
ياتيكم,يتي
التابوت,تبت
سكينة,سكن
وبقية,وبق
وءال,وءل
هارون,هار
تحمله,حمل
لءاية,لءي
فصل,فصل
بالجنود,جند
مبتليكم,بلي
بنهر,نهر
شرب,شرب
فليس,فلس
يطعمه,طعم
اغترف,غرف
غرفة,غرف
فشربوا,شرب
جاوزه,جوز
طاقة,طقة
اليوم,اليوم
بجالوت,جلو
وجنوده,جند
فية,فية
قليلة,قلل
غلبت,غلب
برزوا,برز
لجالوت,جلو
افرغ,فرغ
صبرا,صبر
وثبت,وثب
اقدامنا,قدم
وانصرنا,نصر
القوم,قوم
فهزموهم,هزمو
وقتل,قتل
داود,دود
جالوت,جلت
وءاتىاه,ءتى
وعلمه,علم
ولولا,ولل
دفع,دفع
لفسدت,فسد
نتلوها,تلو
عليك,علك
وانك,ونك
المرسلين,رسل
الرسل,رسل
فضلنا,فضل
كلم,كلم
ورفع,رفع
درجات,درج
اقتتل,قتل
بعدهم,بعد
فمنهم,فمن
اقتتلوا,قتل
انفقوا,نفق
بيع,بيع
خلة,خلة
والكافرون,كفر
الحى,لحى
القيوم,قيم
تاخذه,تخذ
نوم,نوم
يشفع,شفع
خلفهم,خلف
يحيطون,يحط
علمه,علم
وسع,وسع
كرسيه,كرس
يـوده,يـد
حفظهما,حفظ
العلى,على
اكراه,كره
الرشد,رشد
الغى,لغى
بالطاغوت,طغت
ويومن,ويم
استمسك,مسك
بالعروة,عرة
الوثقىا,ثقى
انفصام,فصم
يخرجهم,خرج
الظلمات,ظلم
النور,نور
اولياوهم,ليو
الطاغوت,طغت
يخرجونهم,خرجو
حاج,حاج
ءاتىاه,ءتى
ربى,ربى
ويميت,ويم
احى,احى
واميت,ومي
بالشمس,شمس
فات,فات
المغرب,غرب
فبهت,فبه
كالذى,كالذى
مر,مر
قرية,قرة
وهى,وهى
خاوية,خاي
عروشها,عرش
فاماته,فما
ماية,اية
عام,عام
بعثه,بعث
لبثت,لبث
فانظر,نظر
طعامك,طعم
وشرابك,شرب
يتسنه,يتس
وانظر,نظر
حمارك,حمر
ولنجعلك,جعل
العظام,عظم
ننشزها,نشز
نكسوها,كسو
لحما,لحم
ارنى,رنى
تحى,تحى
اولم,ولم
تومن,توم
ليطمين,يطم
قلبى,قلبى
فخذ,فخذ
الطير,طير
فصرهن,فصر
جبل,جبل
منهن,نهن
جزءا,جزء
ادعهن,ادع
ياتينك,اين
سعيا,سعا
اموالهم,مول
حبة,حبة
انبتت,بتت
سنابل,نبل
سنبلة,نبل
يضاعف,ضعف
يتبعون,تبع
قول,قول
ومغفرة,غفر
يتبعها,تبع
غنى,غنى
تبطلوا,بطل
صدقاتكم,صدق
بالمن,بلم
والاذىا,اذى
ينفق,نفق
ماله,اله
رياء,ريء
فمثله,مثل
صفوان,صفو
تراب,ترب
فاصابه,اصب
وابل,وبل
فتركه,فتر
صلدا,صلد
يقدرون,قدر
وتثبيتا,تثب
جنة,جنة
بربوة,ربو
اصابها,اصب
فـاتت,فـت
اكلها,اكل
ضعفين,ضعف
يصبها,يصب
فطل,فطل
ايود,ايد
نخيل,نخل
واعناب,عنب
واصابه,اصب
الكبر,كبر
وله,وله
ذرية,ذرة
ضعفاء,ضعفاء
فاصابها,اصب
اعصار,عصر
نار,نار
فاحترقت,حرق
تيمموا,يمم
الخبيث,خبث
تنفقون,نفق
ولستم,ولس
بـاخذيه,ـخذ
تغمضوا,غمض
حميد,حمد
يعدكم,يعد
الفقر,فقر
ويامركم,يمر
بالفحشاء,حشء
مغفرة,غفر
وفضلا,فضل
الحكمة,حكم
اولوا,اول
نفقة,نفق
نذرتم,نذر
نذر,نذر
للظالمين,ظلم
انصار,صار
تبدوا,تبد
الصدقات,صدق
فنعما,فنع
تخفوها,خفو
وتوتوها,وتو
الفقراء,قرء
ويكفر,كفر
سيـاتكم,سيـ
هدىاهم,هدى
تنفقوا,نفق
فلانفسكم,نفس
يوف,يوف
اليكم,يكم
تظلمون,ظلم
للفقراء,قرء
احصروا,حصر
يستطيعون,تطع
ضربا,ضرب
يحسبهم,حسب
الجاهل,جهل
اغنياء,غنياء
التعفف,عفف
تعرفهم,عرف
بسيماهم,بسم
يسـلون,سـل
الحافا,حفا
باليل,الل
وعلانية,وعل
الربواا,ربا
يقومون,يقم
يقوم,يقم
يتخبطه,خبط
المس,لمس
البيع,بيع
واحل,وحل
وحرم,حرم
جاءه,جءه
موعظة,وعظ
فانتهىا,نهى
سلف,سلف
وامره,ومر
يمحق,محق
ويربى,ربى
اثيم,اثم
واقاموا,اقم
وذروا,وذر
بقى,بقى
فاذنوا,فذن
بحرب,حرب
ورسوله,رسل
تبتم,بتم
فلكم,لكم
رءوس,رءس
عسرة,عسر
فنظرة,نظر
ميسرة,يسر
تصدقوا,صدق
توفىا,وفى
تداينتم,دين
بدين,بدن
اجل,اجل
مسمى,سمى
فاكتبوه,كبو
وليكتب,كتب
كاتب,كتب
بالعدل,عدل
ياب,ياب
يكتب,كتب
فليكتب,كتب
وليملل,ملل
وليتق,يتق
يبخس,بخس
سفيها,سفي
ضعيفا,ضعف
يستطيع,تطع
يمل,يمل
فليملل,ملل
وليه,وله
واستشهدوا,شهد
شهيدين,شهد
رجالكم,رجل
يكونا,يكو
رجلين,رجل
فرجل,رجل
وامراتان,ومر
ترضون,ترض
الشهداء,شهداء
تضل,تضل
احدىاهما,حدى
فتذكر,ذكر
الاخرىا,خرى
دعوا,دعا
تسـموا,سـم
تكتبوه,كبو
صغيرا,صغر
كبيرا,كبر
اقسط,قسط
واقوم,وقم
للشهادة,شهد
وادنىا,دنى
ترتابوا,راب
تجارة,جار
حاضرة,حضر
تديرونها,ديرو
تكتبوها,كبو
واشهدوا,شهد
تبايعتم,بيع
يضار,يضر
شهيد,شهد
تجدوا,تجد
كاتبا,كتب
فرهان,فره
مقبوضة,قبض
امن,امن
بعضا,بعض
فليود,ليد
اوتمن,ومن
امانته,منت
تكتموا,كتم
الشهادة,شهد
يكتمها,كتم
ءاثم,ءثم
تخفوه,خفو
يحاسبكم,حسب
فيغفر,غفر
ويعذب,عذب
والمومنون,ومن
وكتبه,كتب
رسله,رسل
واطعنا,وطع
غفرانك,غفر
واليك,ولي
يكلف,كلف
وعليها,وعل
اكتسبت,كسب
تواخذنا,وخذ
نسينا,نسي
اخطانا,اخط
تحمل,حمل
اصرا,اصر
حملته,حمل
قبلنا,قبل
تحملنا,حمل
واعف,وعف
عنا,عنا
واغفر,غفر
وارحمنا,رحم
مولىانا,ولى
فانصرنا,نصر
التورىاة,ورى
والانجيل,جيل
الفرقان,فرق
انتقام,نقم
يخفىا,خفى
يصوركم,يصر
الارحام,رحم
محكمات,حكم
واخر,وخر
متشابهات,تشب
زيغ,زيغ
فيتبعون,تبع
الفتنة,فتن
وابتغاء,بغء
تاويله,اول
والراسخون,رسخ
تزغ,تزغ
هديتنا,هدت
وهب,وهب
لدنك,لدن
رحمة,رحم
الوهاب,وهب
جامع,جمع
ليوم,ليم
الميعاد,يعد
تغنى,غنى
اولادهم,ولد
وقود,وقد
كداب,كدب
كذبوا,كذب
فاخذهم,فخذ
بذنوبهم,ذنب
ستغلبون,غلب
وتحشرون,حشر
فيتين,فيت
التقتا,تقت
تقاتل,قتل
واخرىا,خرى
كافرة,كفر
يرونهم,يرن
مثليهم,ثلي
راى,راى
العين,عين
يويد,يود
بنصره,نصر
لعبرة,عبر
لاولى,ولى
الابصار,بصر
حب,حب
الشهوات,شهو
والبنين,بنن
والقناطير,قناطير
المقنطرة,قنطر
الذهب,ذهب
والفضة,فضة
والخيل,خيل
المسومة,سوم
والانعام,عام
والحرث,حرث
حسن,حسن
المـاب,ـاب
اونبيكم,ونب
وازواج,زوج
ورضوان,رضو
اننا,انن
فاغفر,غفر
ذنوبنا,ذنب
والصادقين,صدق
والقانتين,قان
والمنفقين,نفق
والمستغفرين,غفر
بالاسحار,سحر
واولوا,وول
قايما,قاي
بالقسط,قسط
الاسلام,سلم
حاجوك,حجك
فقل,فقل
وجهى,جهى
اتبعن,تبع
وقل,وقل
والامين,امن
ءاسلمتم,ءاسلم
اسلموا,سلم
البلاغ,بلغ
يامرون,يمر
فبشرهم,بشر
بعذاب,عذب
ناصرين,نصر
نصيبا,نصب
يتولىا,ولى
وغرهم,وغر
دينهم,دين
يفترون,فتر
فكيف,فكف
جمعناهم,جمع
ووفيت,وفت
اللهم,لهم
توتى,وتى
تشاء,تشء
وتنزع,نزع
وتعز,تعز
وتذل,تذل
بيدك,بيد
الخير,خير
تولج,ولج
النهار,نهر
وتولج,ولج
وتخرج,خرج
الميت,ميت
وترزق,رزق
المومنون,ومن
اولياء,ليء
تتقوا,تتق
تقىاة,قىا
ويحذركم,حذر
تخفوا,تخف
صدوركم,صدر
تبدوه,بدو
ويعلم,علم
تجد,تجد
عملت,عمل
محضرا,حضر
تود,تود
بينها,بين
وبينه,وبن
امدا,امد
بعيدا,بعد
تحبون,تحب
فاتبعونى,فاتبعونى
يحببكم,حبب
ويغفر,غفر
ذنوبكم,ذنب
اطيعوا,اطع
والرسول,رسل
ونوحا,ونح
ابراهيم,راهيم
عمران,عمر
بعضها,بعض
قالت,قلت
امرات,امر
نذرت,نذر
بطنى,طنى
محررا,حرر
فتقبل,قبل
وضعتها,وضع
